Muros	M1X	ASD-C4.2 Min	Top	-2.2186	-0.2113	-0.0095	-0.0046	-0.0134	-0.3526
Muros	M1X	ASD-C4.2 Min	Bottom	-3.0053	-0.2113	-0.0095	-0.0046	-0.0028	-0.3577
Muros	M2X	PP	Top	-0.5799	0.0269	0.0031	-0.0013	-0.0027	0.0842
Muros	M2X	PP	Bottom	-1.1781	0.0237	0.0037	-0.0011	-0.0007	-0.042
Muros	M2X	SC	Top	-0.4149	-0.101	0.00002659	-0.0002	-0.0001	0.1493
Muros	M2X	SC	Bottom	-0.4826	-0.1013	-0.0002	0.0006	-0.00002589	-0.0032
Muros	M2X	EX Max	Top	0.1179	0.625	0.0076	0.0061	0.0085	0.3632
Muros	M2X	EX Max	Bottom	0.2945	0.6235	0.0071	0.0078	0.0021	0.4403
Muros	M2X	EY Max	Top	0.1438	0.0968	0.018	0.0275	0.0078	0.0317
Muros	M2X	EY Max	Bottom	0.427	0.0972	0.0181	0.0115	0.0078	0.0767
Muros	M2X	ASD-C1	Top	-0.5799	0.0269	0.0031	-0.0013	-0.0027	0.0842
Muros	M2X	ASD-C1	Bottom	-1.1781	0.0237	0.0037	-0.0011	-0.0007	-0.042
