M2X	ASD-C3.2 Min	Bottom	-2.0877	-0.1748	-0.0146	-0.0119	-0.0086	-0.1219
M2X	ASD-C4.1 Max	Top	-0.4619	0.6521	0.0108	0.0049	0.0058	0.4476
M2X	ASD-C4.1 Max	Bottom	-0.8834	0.6475	0.0108	0.0067	0.0014	0.3986
M2X	ASD-C4.1 Min	Top	-0.6978	-0.5984	-0.0045	-0.0074	-0.0112	-0.2792
M2X	ASD-C4.1 Min	Bottom	-1.4728	-0.6001	-0.0035	-0.0089	-0.0028	-0.4825
M2X	ASD-C4.2 Max	Top	-0.4361	0.1237	0.0212	0.0262	0.0051	0.1159
M2X	ASD-C4.2 Max	Bottom	-0.7511	0.1209	0.0217	0.0104	0.0071	0.0348
M2X	ASD-C4.2 Min	Top	-0.7237	-0.07	-0.0149	-0.0288	-0.0105	0.0525
M2X	ASD-C4.2 Min	Bottom	-1.6051	-0.0734	-0.0144	-0.0126	-0.0086	-0.1187
M3X	PP	Top	-0.5041	0.0216	0.0003	-0.00001463	-0.0009	-0.0687
M3X	PP	Bottom	-0.9251	0.0215	0.0026	0.001	-0.0002	0.025
M3X	SC	Top	-0.6373	0.0582	-0.0027	-0.0011	0.0012	-0.06
M3X	SC	Bottom	-0.6065	0.0582	-0.0013	-0.0004	0.0004	-0.0089
M3X	EX Max	Top	0.0402	0.6543	0.0039	0.0026	0.0067	0.3584
M3X	EX Max	Bottom	0.0534	0.6517	0.0039	0.0058	0.0024	0.3836
M3X	EY Max	Top	0.1109	0.081	0.0152	0.0221	0.0106	0.0297
M3X	EY Max	Bottom	0.2822	0.0784	0.0146	0.0148	0.0068	0.0353
M3X	ASD-C1	Top	-0.5041	0.0216	0.0003	-0.00001463	-0.0009	-0.0687
M3X	ASD-C1	Bottom	-0.9251	0.0215	0.0026	0.001	-0.0002	0.025
M3X	ASD-C2	Top	-1.1414	0.0798	-0.0023	-0.0011	0.0002	-0.1286
M3X	ASD-C2	Bottom	-1.5316	0.0797	0.0014	0.0006	0.0002	0.0161
M3X	ASD-C3.1 Max	Top	-1.1012	0.7341	0.0015	0.0015	0.007	0.2298
M3X	ASD-C3.1 Max	Bottom	-1.4781	0.7314	0.0053	0.0065	0.0025	0.3997
M3X	ASD-C3.1 Min	Top	-1.1815	-0.5744	-0.0062	-0.0037	-0.0065	-0.487
M3X	ASD-C3.1 Min	Bottom	-1.585	-0.5721	-0.0025	-0.0052	-0.0022	-0.3675
M3X	ASD-C3.2 Max	Top	-1.0305	0.1608	0.0128	0.021	0.0109	-0.0989
M3X	ASD-C3.2 Max	Bottom	-1.2493	0.1581	0.016	0.0154	0.0069	0.0514
M3X	ASD-C3.2 Min	Top	-1.2523	-0.0011	-0.0175	-0.0232	-0.0104	-0.1584
M3X	ASD-C3.2 Min	Bottom	-1.8138	0.0013	-0.0132	-0.0142	-0.0066	-0.0192
M3X	ASD-C4.1 Max	Top	-0.4639	0.6759	0.0042	0.0026	0.0058	0.2897
M3X	ASD-C4.1 Max	Bottom	-0.8717	0.6733	0.0065	0.0068	0.0022	0.4086
M3X	ASD-C4.1 Min	Top	-0.5442	-0.6326	-0.0035	-0.0026	-0.0077	-0.4271
M3X	ASD-C4.1 Min	Bottom	-0.9785	-0.6302	-0.0012	-0.0049	-0.0026	-0.3586
M3X	ASD-C4.2 Max	Top	-0.3932	0.1026	0.0155	0.0221	0.0097	-0.0389
M3X	ASD-C4.2 Max	Bottom	-0.6429	0.0999	0.0173	0.0158	0.0066	0.0603
M3X	ASD-C4.2 Min	Top	-0.615	-0.0594	-0.0148	-0.0221	-0.0116	-0.0984
M3X	ASD-C4.2 Min	Bottom	-1.2073	-0.0569	-0.012	-0.0138	-0.007	-0.0103
M4X	PP	Top	-0.7069	0.1357	0.0012	-0.0005	-0.0035	-0.0713
M4X	PP	Bottom	-1.1393	0.1357	0.0012	-0.0005	-0.0029	-0.0008
M4X	SC	Top	-1.0769	0.0771	-0.0013	-0.0009	0.0012	0.2943
M4X	SC	Bottom	-1.0769	0.0771	-0.0013	-0.0009	0.0005	0.3344
M4X	EX Max	Top	0.0343	1.2164	0.0211	0.0066	0.0113	0.3511
M4X	EX Max	Bottom	0.0343	1.2164	0.0211	0.0066	0.0026	0.9831
M4X	EY Max	Top	0.1888	0.1205	0.1078	0.0057	0.0608	0.0911
M4X	EY Max	Bottom	0.1888	0.1205	0.1078	0.0057	0.0113	0.0945
M4X	ASD-C1	Top	-0.7069	0.1357	0.0012	-0.0005	-0.0035	-0.0713
M4X	ASD-C1	Bottom	-1.1393	0.1357	0.0012	-0.0005	-0.0029	-0.0008
M4X	ASD-C2	Top	-1.7838	0.2128	-0.0001	-0.0014	-0.0024	0.223
M4X	ASD-C2	Bottom	-2.2162	0.2128	-0.0001	-0.0014	-0.0024	0.3336
M4X	ASD-C3.1 Max	Top	-1.7495	1.4292	0.0211	0.0052	0.0089	0.574
M4X	ASD-C3.1 Max	Bottom	-2.1819	1.4292	0.0211	0.0052	0.0001	1.3167
M4X	ASD-C3.1 Min	Top	-1.8181	-1.0036	-0.0212	-0.008	-0.0136	-0.1281
M4X	ASD-C3.1 Min	Bottom	-2.2505	-1.0036	-0.0212	-0.008	-0.005	-0.6494
M4X	ASD-C3.2 Max	Top	-1.5949	0.3333	0.1078	0.0043	0.0585	0.314
M4X	ASD-C3.2 Max	Bottom	-2.0274	0.3333	0.1078	0.0043	0.0089	0.4281
M4X	ASD-C3.2 Min	Top	-1.9726	0.0923	-0.1079	-0.0071	-0.0632	0.1319
M4X	ASD-C3.2 Min	Bottom	-2.405	0.0923	-0.1079	-0.0071	-0.0137	0.2392
M4X	ASD-C4.1 Max	Top	-0.6726	1.3521	0.0224	0.0062	0.0077	0.2797
M4X	ASD-C4.1 Max	Bottom	-1.105	1.3521	0.0224	0.0062	-0.0003	0.9823
M4X	ASD-C4.1 Min	Top	-0.7412	-1.0807	-0.0199	-0.0071	-0.0148	-0.4224
M4X	ASD-C4.1 Min	Bottom	-1.1736	-1.0807	-0.0199	-0.0071	-0.0055	-0.9838
M4X	ASD-C4.2 Max	Top	-0.518	0.2562	0.1091	0.0052	0.0573	0.0197
M4X	ASD-C4.2 Max	Bottom	-0.9505	0.2562	0.1091	0.0052	0.0084	0.0937
M4X	ASD-C4.2 Min	Top	-0.8957	0.0152	-0.1066	-0.0061	-0.0644	-0.1624
M4X	ASD-C4.2 Min	Bottom	-1.3282	0.0152	-0.1066	-0.0061	-0.0142	-0.0952
M5X	PP	Top	-2.2063	0.0711	0.0017	-0.0005	-0.0012	0.455
M5X	PP	Bottom	-3.117	0.0711	0.0017	-0.0005	0.0005	0.5222
M5X	SC	Top	-1.9005	0.1298	-0.0004	0.0007	0.0003	0.5241
M5X	SC	Bottom	-1.9005	0.1298	-0.0004	0.0007	-0.0002	0.6469
M5X	EX Max	Top	0.8201	1.5826	0.0046	0.0124	0.0045	0.3959
M5X	EX Max	Bottom	0.8201	1.5826	0.0046	0.0124	0.0004	1.1116
M5X	EY Max	Top	0.3169	0.1238	0.0045	0.078	0.0039	0.2785
M5X	EY Max	Bottom	0.3169	0.1238	0.0045	0.078	0.0018	0.2691
M5X	ASD-C1	Top	-2.2063	0.0711	0.0017	-0.0005	-0.0012	0.455
M5X	ASD-C1	Bottom	-3.117	0.0711	0.0017	-0.0005	0.0005	0.5222
M5X	ASD-C2	Top	-4.1068	0.2008	0.0013	0.0002	-0.0009	0.9791
M5X	ASD-C2	Bottom	-5.0174	0.2008	0.0013	0.0002	0.0003	1.1691
M5X	ASD-C3.1 Max	Top	-3.2867	1.7835	0.0059	0.0127	0.0036	1.375
M5X	ASD-C3.1 Max	Bottom	-4.1973	1.7835	0.0059	0.0127	0.0007	2.2807
M5X	ASD-C3.1 Min	Top	-4.9269	-1.3818	-0.0033	-0.0122	-0.0054	0.5832
M5X	ASD-C3.1 Min	Bottom	-5.8376	-1.3818	-0.0033	-0.0122	-0.00001661	0.0575
M5X	ASD-C3.2 Max	Top	-3.7899	0.3247	0.0058	0.0782	0.003	1.2576
M5X	ASD-C3.2 Max	Bottom	-4.7006	0.3247	0.0058	0.0782	0.0022	1.4382
M5X	ASD-C3.2 Min	Top	-4.4237	0.077	-0.0032	-0.0778	-0.0048	0.7006
M5X	ASD-C3.2 Min	Bottom	-5.3343	0.077	-0.0032	-0.0778	-0.0015	0.9
M5X	ASD-C4.1 Max	Top	-1.3862	1.6537	0.0064	0.0119	0.0033	0.8509
M5X	ASD-C4.1 Max	Bottom	-2.2968	1.6537	0.0064	0.0119	0.0008	1.6339
M5X	ASD-C4.1 Min	Top	-3.0264	-1.5115	-0.0029	-0.0129	-0.0057	0.0591
M5X	ASD-C4.1 Min	Bottom	-3.9371	-1.5115	-0.0029	-0.0129	0.0001	-0.5894
M5X	ASD-C4.2 Max	Top	-1.8894	0.1949	0.0063	0.0775	0.0027	0.7335
M5X	ASD-C4.2 Max	Bottom	-2.8001	0.1949	0.0063	0.0775	0.0023	0.7913
M5X	ASD-C4.2 Min	Top	-2.5232	-0.0528	-0.0028	-0.0785	-0.005	0.1765
M5X	ASD-C4.2 Min	Bottom	-3.4338	-0.0528	-0.0028	-0.0785	-0.0013	0.2532
M6X	PP	Top	-0.4891	0.0117	0.0002	0.0001	-0.0008	0.0473
M6X	PP	Bottom	-0.9091	0.0116	0.0025	-0.0012	-0.0002	-0.0084
M6X	SC	Top	-0.6654	-0.0151	-0.0027	0.0011	0.0012	0.0396
M6X	SC	Bottom	-0.6346	-0.0152	-0.0013	0.0004	0.0004	0.0375
M6X	EX Max	Top	0.0956	0.6488	0.0069	0.0105	0.0049	0.3519
M6X	EX Max	Bottom	0.1097	0.6466	0.0067	0.0114	0.0033	0.3783
M6X	EY Max	Top	0.0886	0.0703	0.0106	0.03	0.0067	0.0285
M6X	EY Max	Bottom	0.259	0.0678	0.0101	0.0253	0.0038	0.0423
M6X	ASD-C1	Top	-0.4891	0.0117	0.0002	0.0001	-0.0008	0.0473
M6X	ASD-C1	Bottom	-0.9091	0.0116	0.0025	-0.0012	-0.0002	-0.0084
M6X	ASD-C2	Top	-1.1545	-0.0035	-0.0025	0.0011	0.0005	0.0869
M6X	ASD-C2	Bottom	-1.5437	-0.0036	0.0012	-0.0008	0.0002	0.0291
M6X	ASD-C3.1 Max	Top	-1.0589	0.6454	0.0044	0.0116	0.0054	0.4388
M6X	ASD-C3.1 Max	Bottom	-1.434	0.643	0.0079	0.0106	0.0034	0.4075
M6X	ASD-C3.1 Min	Top	-1.2501	-0.6523	-0.0094	-0.0093	-0.0044	-0.265
M6X	ASD-C3.1 Min	Bottom	-1.6534	-0.6502	-0.0056	-0.0121	-0.0031	-0.3492
M6X	ASD-C3.2 Max	Top	-1.0659	0.0669	0.0081	0.0311	0.0071	0.1154
M6X	ASD-C3.2 Max	Bottom	-1.2847	0.0642	0.0113	0.0246	0.004	0.0714
M6X	ASD-C3.2 Min	Top	-1.2431	-0.0738	-0.0131	-0.0288	-0.0062	0.0584
M6X	ASD-C3.2 Min	Bottom	-1.8027	-0.0714	-0.009	-0.0261	-0.0036	-0.0132
M6X	ASD-C4.1 Max	Top	-0.3935	0.6605	0.0071	0.0105	0.0041	0.3992
M6X	ASD-C4.1 Max	Bottom	-0.7994	0.6582	0.0093	0.0102	0.0031	0.37
M6X	ASD-C4.1 Min	Top	-0.5847	-0.6372	-0.0067	-0.0104	-0.0057	-0.3046
M6X	ASD-C4.1 Min	Bottom	-1.0188	-0.635	-0.0042	-0.0125	-0.0034	-0.3867
M6X	ASD-C4.2 Max	Top	-0.4005	0.082	0.0109	0.0301	0.0059	0.0758
M6X	ASD-C4.2 Max	Bottom	-0.6501	0.0794	0.0127	0.0242	0.0036	0.0339
M6X	ASD-C4.2 Min	Top	-0.5778	-0.0586	-0.0104	-0.0299	-0.0074	0.0188
M6X	ASD-C4.2 Min	Bottom	-1.168	-0.0562	-0.0076	-0.0265	-0.004	-0.0507
M7X	PP	Top	-0.9768	-0.0748	0.0008	0.0002	-0.0017	-0.0329
M7X	PP	Bottom	-1.4469	-0.0748	0.0008	0.0002	-0.0008	-0.1178
M7X	SC	Top	-1.31	0.0284	0.00002848	0.0001	0.0001	-0.1622
M7X	SC	Bottom	-1.31	0.0284	0.00002848	0.0001	0.0001	-0.13
M7X	EX Max	Top	0.0911	0.9396	0.0058	0.0219	0.0073	0.6008
M7X	EX Max	Bottom	0.0911	0.9396	0.0058	0.0219	0.0019	0.4648
M7X	EY Max	Top	0.089	0.0814	0.0463	0.046	0.0583	0.0682
M7X	EY Max	Bottom	0.089	0.0814	0.0463	0.046	0.0062	0.0408
M7X	ASD-C1	Top	-0.9768	-0.0748	0.0008	0.0002	-0.0017	-0.0329
M7X	ASD-C1	Bottom	-1.4469	-0.0748	0.0008	0.0002	-0.0008	-0.1178
M7X	ASD-C2	Top	-2.2868	-0.0465	0.0008	0.0002	-0.0016	-0.1951
M7X	ASD-C2	Bottom	-2.7569	-0.0465	0.0008	0.0002	-0.0007	-0.2478
M7X	ASD-C3.1 Max	Top	-2.1957	0.8931	0.0066	0.0221	0.0056	0.4057
M7X	ASD-C3.1 Max	Bottom	-2.6658	0.8931	0.0066	0.0221	0.0012	0.217
M7X	ASD-C3.1 Min	Top	-2.3779	-0.986	-0.0049	-0.0217	-0.0089	-0.7959
M7X	ASD-C3.1 Min	Bottom	-2.848	-0.986	-0.0049	-0.0217	-0.0026	-0.7126
M7X	ASD-C3.2 Max	Top	-2.1979	0.0349	0.0471	0.0463	0.0566	-0.1269
M7X	ASD-C3.2 Max	Bottom	-2.6679	0.0349	0.0471	0.0463	0.0055	-0.207
M7X	ASD-C3.2 Min	Top	-2.3758	-0.1278	-0.0455	-0.0458	-0.0599	-0.2633
M7X	ASD-C3.2 Min	Bottom	-2.8459	-0.1278	-0.0455	-0.0458	-0.0068	-0.2886
M7X	ASD-C4.1 Max	Top	-0.8857	0.8647	0.0066	0.0221	0.0056	0.5678
M7X	ASD-C4.1 Max	Bottom	-1.3558	0.8647	0.0066	0.0221	0.0011	0.347
M7X	ASD-C4.1 Min	Top	-1.0679	-1.0144	-0.005	-0.0217	-0.0089	-0.6337
M7X	ASD-C4.1 Min	Bottom	-1.538	-1.0144	-0.005	-0.0217	-0.0027	-0.5826
M7X	ASD-C4.2 Max	Top	-0.8878	0.0066	0.0471	0.0462	0.0566	0.0353
M7X	ASD-C4.2 Max	Bottom	-1.3579	0.0066	0.0471	0.0462	0.0054	-0.077
M7X	ASD-C4.2 Min	Top	-1.0658	-0.1562	-0.0455	-0.0459	-0.06	-0.1011
M7X	ASD-C4.2 Min	Bottom	-1.5359	-0.1562	-0.0455	-0.0459	-0.0069	-0.1586
M8X	PP	Top	-1.0375	-0.1447	0.0013	0.0024	-0.0038	0.0467
M8X	PP	Bottom	-1.7058	-0.1447	0.0013	0.0024	-0.0031	-0.0285
M8X	SC	Top	-1.9964	-0.0681	-0.0011	0.0025	0.0012	-0.4629
M8X	SC	Bottom	-1.9964	-0.0681	-0.0011	0.0025	0.0006	-0.4983
M8X	EX Max	Top	0.0865	1.6415	0.0212	0.1237	0.016	0.2257
M8X	EX Max	Bottom	0.0865	1.6415	0.0212	0.1237	0.0062	1.048
M8X	EY Max	Top	0.1668	0.1287	0.1591	0.0477	0.1296	0.1707
M8X	EY Max	Bottom	0.1668	0.1287	0.1591	0.0477	0.0472	0.1793
M8X	ASD-C1	Top	-1.0375	-0.1447	0.0013	0.0024	-0.0038	0.0467
M8X	ASD-C1	Bottom	-1.7058	-0.1447	0.0013	0.0024	-0.0031	-0.0285
M8X	ASD-C2	Top	-3.0338	-0.2128	0.0002	0.0049	-0.0026	-0.4162
M8X	ASD-C2	Bottom	-3.7021	-0.2128	0.0002	0.0049	-0.0025	-0.5268
M8X	ASD-C3.1 Max	Top	-2.9473	1.4287	0.0214	0.1286	0.0134	-0.1905
M8X	ASD-C3.1 Max	Bottom	-3.6156	1.4287	0.0214	0.1286	0.0037	0.5212
M8X	ASD-C3.1 Min	Top	-3.1203	-1.8542	-0.0211	-0.1187	-0.0186	-0.6419
M8X	ASD-C3.1 Min	Bottom	-3.7886	-1.8542	-0.0211	-0.1187	-0.0087	-1.5748
M8X	ASD-C3.2 Max	Top	-2.8671	-0.084	0.1592	0.0526	0.127	-0.2455
M8X	ASD-C3.2 Max	Bottom	-3.5354	-0.084	0.1592	0.0526	0.0447	-0.3475
M8X	ASD-C3.2 Min	Top	-3.2006	-0.3415	-0.1589	-0.0428	-0.1322	-0.5869
M8X	ASD-C3.2 Min	Bottom	-3.8689	-0.3415	-0.1589	-0.0428	-0.0497	-0.7061
M8X	ASD-C4.1 Max	Top	-0.951	1.4968	0.0225	0.126	0.0122	0.2724
M8X	ASD-C4.1 Max	Bottom	-1.6193	1.4968	0.0225	0.126	0.0031	1.0194
M8X	ASD-C4.1 Min	Top	-1.124	-1.7862	-0.02	-0.1213	-0.0198	-0.179
M8X	ASD-C4.1 Min	Bottom	-1.7923	-1.7862	-0.02	-0.1213	-0.0094	-1.0765
M8X	ASD-C4.2 Max	Top	-0.8707	-0.016	0.1603	0.0501	0.1258	0.2174
M8X	ASD-C4.2 Max	Bottom	-1.539	-0.016	0.1603	0.0501	0.0441	0.1507
M8X	ASD-C4.2 Min	Top	-1.2042	-0.2734	-0.1578	-0.0453	-0.1334	-0.124
M8X	ASD-C4.2 Min	Bottom	-1.8725	-0.2734	-0.1578	-0.0453	-0.0503	-0.2078
M9X	PP	Top	-0.1754	0.0119	0.001	0.0004	-0.001	-0.0173
M9X	PP	Bottom	-0.3597	0.0114	0.0004	-0.000002123	0.0003	0.0068
M9X	SC	Top	-0.0878	0.026	0.0002	0.0007	-0.0002	-0.0228
M9X	SC	Bottom	0.0118	0.0261	-0.000008155	-0.0001	0.000002473	0.0154
M9X	EX Max	Top	0.1982	0.083	0.0026	0.0095	0.0028	0.0601
M9X	EX Max	Bottom	0.1202	0.0808	0.0003	0.0064	0.0004	0.0535
M9X	EY Max	Top	0.0503	0.0272	0.0048	0.0288	0.0037	0.0086
M9X	EY Max	Bottom	0.2422	0.0245	0.0011	0.0069	0.0011	0.012
M9X	ASD-C1	Top	-0.1754	0.0119	0.001	0.0004	-0.001	-0.0173
M9X	ASD-C1	Bottom	-0.3597	0.0114	0.0004	-0.000002123	0.0003	0.0068
M9X	ASD-C2	Top	-0.2632	0.0379	0.0012	0.0011	-0.0011	-0.0401
M9X	ASD-C2	Bottom	-0.348	0.0375	0.0004	-0.0001	0.0003	0.0222
M9X	ASD-C3.1 Max	Top	-0.065	0.121	0.0038	0.0106	0.0017	0.02
M9X	ASD-C3.1 Max	Bottom	-0.2278	0.1182	0.0007	0.0063	0.0007	0.0758
M9X	ASD-C3.1 Min	Top	-0.4614	-0.0451	-0.0014	-0.0084	-0.004	-0.1002
M9X	ASD-C3.1 Min	Bottom	-0.4682	-0.0433	0.0001	-0.0065	-0.0002	-0.0313
M9X	ASD-C3.2 Max	Top	-0.2129	0.0651	0.006	0.0299	0.0025	-0.0315
M9X	ASD-C3.2 Max	Bottom	-0.1057	0.0619	0.0014	0.0068	0.0013	0.0343
M9X	ASD-C3.2 Min	Top	-0.3135	0.0107	-0.0036	-0.0276	-0.0048	-0.0487
M9X	ASD-C3.2 Min	Bottom	-0.5902	0.013	-0.0007	-0.007	-0.0008	0.0102
M9X	ASD-C4.1 Max	Top	0.0228	0.0949	0.0036	0.0099	0.0019	0.0428
M9X	ASD-C4.1 Max	Bottom	-0.2395	0.0921	0.0007	0.0064	0.0007	0.0604
M9X	ASD-C4.1 Min	Top	-0.3735	-0.0711	-0.0016	-0.0091	-0.0038	-0.0775
M9X	ASD-C4.1 Min	Bottom	-0.48	-0.0694	0.0001	-0.0064	-0.0002	-0.0467
M9X	ASD-C4.2 Max	Top	-0.125	0.0391	0.0058	0.0291	0.0027	-0.0087
M9X	ASD-C4.2 Max	Bottom	-0.1175	0.0359	0.0015	0.0069	0.0013	0.0189
M9X	ASD-C4.2 Min	Top	-0.2257	-0.0153	-0.0037	-0.0284	-0.0046	-0.0259
M9X	ASD-C4.2 Min	Bottom	-0.602	-0.0131	-0.0007	-0.0069	-0.0008	-0.0052
M10X	PP	Top	-0.6828	0.0283	0.0008	0.0003	-0.0013	-0.0541
M10X	PP	Bottom	-2.2482	0.0341	0.0001	0.0006	0.0002	-0.0246
M10X	SC	Top	-0.0295	0.0148	0.00001627	0.0001	-0.0000277	-0.0385
M10X	SC	Bottom	-0.0429	0.0148	-0.000006091	0.00004182	0.0000144	-0.0152
M10X	EX Max	Top	0.0365	1.2429	0.0038	0.0072	0.0067	1.0338
M10X	EX Max	Bottom	0.547	1.2622	0.0043	0.0039	0.0002	1.5715
M10X	EY Max	Top	0.0718	0.0934	0.0349	0.0101	0.039	0.0975
M10X	EY Max	Bottom	0.0821	0.0992	0.0056	0.0269	0.0017	0.121
M10X	ASD-C1	Top	-0.6828	0.0283	0.0008	0.0003	-0.0013	-0.0541
M10X	ASD-C1	Bottom	-2.2482	0.0341	0.0001	0.0006	0.0002	-0.0246
M10X	ASD-C2	Top	-0.7124	0.0431	0.0008	0.0003	-0.0014	-0.0926
M10X	ASD-C2	Bottom	-2.2911	0.0489	0.0001	0.0006	0.0002	-0.0398
M10X	ASD-C3.1 Max	Top	-0.6758	1.286	0.0046	0.0075	0.0053	0.9413
M10X	ASD-C3.1 Max	Bottom	-1.7441	1.3112	0.0044	0.0045	0.0004	1.5318
M10X	ASD-C3.1 Min	Top	-0.7489	-1.1998	-0.003	-0.0068	-0.0081	-1.1264
M10X	ASD-C3.1 Min	Bottom	-2.8382	-1.2133	-0.0042	-0.0032	-0.00001532	-1.6113
M10X	ASD-C3.2 Max	Top	-0.6406	0.1365	0.0356	0.0105	0.0376	0.0049
M10X	ASD-C3.2 Max	Bottom	-2.209	0.1482	0.0057	0.0276	0.0019	0.0812
M10X	ASD-C3.2 Min	Top	-0.7842	-0.0503	-0.0341	-0.0098	-0.0403	-0.1901
M10X	ASD-C3.2 Min	Bottom	-2.3732	-0.0503	-0.0054	-0.0263	-0.0015	-0.1608
M10X	ASD-C4.1 Max	Top	-0.6463	1.2712	0.0046	0.0075	0.0054	0.9798
M10X	ASD-C4.1 Max	Bottom	-1.7012	1.2963	0.0044	0.0044	0.0004	1.547
M10X	ASD-C4.1 Min	Top	-0.7194	-1.2147	-0.003	-0.0069	-0.0081	-1.0879
M10X	ASD-C4.1 Min	Bottom	-2.7953	-1.2282	-0.0042	-0.0033	-0.00002972	-1.5961
M10X	ASD-C4.2 Max	Top	-0.6111	0.1216	0.0356	0.0104	0.0376	0.0434
M10X	ASD-C4.2 Max	Bottom	-2.1661	0.1333	0.0057	0.0275	0.0019	0.0964
M10X	ASD-C4.2 Min	Top	-0.7546	-0.0651	-0.0341	-0.0098	-0.0403	-0.1516
M10X	ASD-C4.2 Min	Bottom	-2.3303	-0.0652	-0.0054	-0.0264	-0.0015	-0.1456
M11X	PP	Top	-0.9153	-0.0404	0.0038	-0.0038	-0.0043	0.1516
M11X	PP	Bottom	-2.7236	-0.037	-0.0003	0.0012	0.0003	0.0605
M11X	SC	Top	0.0127	-0.0151	0.0003	-0.0003	-0.0002	0.0226
M11X	SC	Bottom	0.0306	-0.0151	-0.0001	0.0002	-0.0002	0.0081
M11X	EX Max	Top	0.3501	1.4941	0.0078	0.0083	0.0098	0.9973
M11X	EX Max	Bottom	0.8233	1.51	0.0058	0.0084	0.0003	2.2609
M11X	EY Max	Top	0.0964	0.1559	0.0639	0.074	0.09	0.1077
M11X	EY Max	Bottom	0.3272	0.1431	0.009	0.1029	0.0022	0.2344
M11X	ASD-C1	Top	-0.9153	-0.0404	0.0038	-0.0038	-0.0043	0.1516
M11X	ASD-C1	Bottom	-2.7236	-0.037	-0.0003	0.0012	0.0003	0.0605
M11X	ASD-C2	Top	-0.9026	-0.0554	0.004	-0.0041	-0.0045	0.1742
M11X	ASD-C2	Bottom	-2.693	-0.052	-0.0004	0.0014	0.0001	0.0686
M11X	ASD-C3.1 Max	Top	-0.5525	1.4387	0.0119	0.0043	0.0053	1.1715
M11X	ASD-C3.1 Max	Bottom	-1.8698	1.458	0.0054	0.0098	0.0005	2.3295
M11X	ASD-C3.1 Min	Top	-1.2527	-1.5495	-0.0038	-0.0124	-0.0143	-0.8231
M11X	ASD-C3.1 Min	Bottom	-3.5163	-1.562	-0.0062	-0.007	-0.0002	-2.1923
M11X	ASD-C3.2 Max	Top	-0.8062	0.1005	0.0679	0.0699	0.0855	0.2819
M11X	ASD-C3.2 Max	Bottom	-2.3658	0.091	0.0086	0.1043	0.0023	0.303
M11X	ASD-C3.2 Min	Top	-0.9991	-0.2114	-0.0599	-0.078	-0.0945	0.0665
M11X	ASD-C3.2 Min	Bottom	-3.0203	-0.1951	-0.0094	-0.1016	-0.0021	-0.1658
M11X	ASD-C4.1 Max	Top	-0.5652	1.4537	0.0116	0.0046	0.0055	1.1489
M11X	ASD-C4.1 Max	Bottom	-1.9004	1.473	0.0055	0.0096	0.0006	2.3214
M11X	ASD-C4.1 Min	Top	-1.2654	-1.5344	-0.0041	-0.0121	-0.014	-0.8456
M11X	ASD-C4.1 Min	Bottom	-3.5469	-1.547	-0.0061	-0.0072	-0.00002735	-2.2004
M11X	ASD-C4.2 Max	Top	-0.8189	0.1156	0.0677	0.0702	0.0858	0.2593
M11X	ASD-C4.2 Max	Bottom	-2.3964	0.1061	0.0087	0.1041	0.0025	0.2949
M11X	ASD-C4.2 Min	Top	-1.0117	-0.1963	-0.0602	-0.0777	-0.0943	0.044
M11X	ASD-C4.2 Min	Bottom	-3.0509	-0.1801	-0.0093	-0.1018	-0.0019	-0.1739
M12X	PP	Top	-0.4838	-0.0132	-0.0005	0.0003	0.001	-0.0651
M12X	PP	Bottom	-2.0482	-0.007	-0.0001	-0.0001	-0.0002	-0.1411
M12X	SC	Top	-0.0242	0.0013	-0.00004803	-0.00002179	0.0001	-0.0312
M12X	SC	Bottom	-0.0307	0.0013	-0.0000174	-0.0001	-0.00001672	-0.0351
M12X	EX Max	Top	0.3757	2.7858	0.0039	0.0097	0.0105	1.99
M12X	EX Max	Bottom	1.7113	2.8255	0.006	0.0048	0.0002	3.7935
M12X	EY Max	Top	0.1084	0.303	0.0273	0.0074	0.0301	0.2194
M12X	EY Max	Bottom	0.2368	0.3299	0.0062	0.0205	0.0018	0.4468
M12X	ASD-C1	Top	-0.4838	-0.0132	-0.0005	0.0003	0.001	-0.0651
M12X	ASD-C1	Bottom	-2.0482	-0.007	-0.0001	-0.0001	-0.0002	-0.1411
M12X	ASD-C2	Top	-0.5081	-0.0119	-0.0005	0.0003	0.0011	-0.0962
M12X	ASD-C2	Bottom	-2.0788	-0.0057	-0.0001	-0.0002	-0.0002	-0.1762
M12X	ASD-C3.1 Max	Top	-0.1324	2.7739	0.0034	0.01	0.0115	1.8938
M12X	ASD-C3.1 Max	Bottom	-0.3676	2.8198	0.0059	0.0046	0.000001577	3.6172
M12X	ASD-C3.1 Min	Top	-0.8837	-2.7977	-0.0044	-0.0094	-0.0094	-2.0863
M12X	ASD-C3.1 Min	Bottom	-3.7901	-2.8312	-0.0061	-0.005	-0.0004	-3.9697
M12X	ASD-C3.2 Max	Top	-0.3997	0.2911	0.0268	0.0078	0.0312	0.1232
M12X	ASD-C3.2 Max	Bottom	-1.8421	0.3243	0.006	0.0203	0.0015	0.2705
M12X	ASD-C3.2 Min	Top	-0.6164	-0.3149	-0.0278	-0.0071	-0.0291	-0.3157
M12X	ASD-C3.2 Min	Bottom	-2.3156	-0.3356	-0.0063	-0.0206	-0.002	-0.623
M12X	ASD-C4.1 Max	Top	-0.1081	2.7726	0.0034	0.01	0.0114	1.925
